Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR10758346,2020-03-04 09:56:10,2019-12-23 10:02:01,9830265,2949079500,9830265,300,1136,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/758/SRR10758346.sralite.1,SRX7432813,3-4-F1-24-1,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP238566,PRJNA597286,,597286,SRS5878143,SAMN13671666,simple,675511,Methylotuvimicrobium buryatense 5G,3-4-F1-24-1,,,,,,,no,,,,,HUBEI UNIVERSITY,SRA1015635,,public,E6D756E8ECE37BC62C258E386278CC01,FC58FB2FE4DA0C70C857B16D9824DE0F
SRR10758343,2020-03-04 09:56:10,2019-12-23 10:00:01,6858589,2057576700,6858589,300,756,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/758/SRR10758343.sralite.1,SRX7432816,F1_24_1,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP238566,PRJNA597286,,597286,SRS5878144,SAMN13671669,simple,675511,Methylotuvimicrobium buryatense 5G,F1_24_1,,,,,,,no,,,,,HUBEI UNIVERSITY,SRA1015635,,public,52D244C85F44AC030E318C2040E23501,6903DCED48AE3B2A921BBD145670FA46
SRR10758345,2020-03-04 09:56:10,2019-12-23 10:01:25,8908017,2672405100,8908017,300,1008,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/758/SRR10758345.sralite.1,SRX7432814,F1_24_2,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP238566,PRJNA597286,,597286,SRS5878170,SAMN13671667,simple,675511,Methylotuvimicrobium buryatense 5G,F1_24_2,,,,,,,no,,,,,HUBEI UNIVERSITY,SRA1015635,,public,1F719250BAC7679DA3B70A770EF087C0,52A5E2AC43E492893E9728E5B5738DF0
SRR10758341,2020-03-04 09:56:10,2019-12-23 10:01:13,9178652,2753595600,9178652,300,1014,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/758/SRR10758341.sralite.1,SRX7432818,F1_24_2_5,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP238566,PRJNA597286,,597286,SRS5878172,SAMN13671671,simple,675511,Methylotuvimicrobium buryatense 5G,F1_24_2_5,,,,,,,no,,,,,HUBEI UNIVERSITY,SRA1015635,,public,4CF6B11BEA71007EAC966A54F6C32ADD,E4E063CC2399D41F5A15689463B8B40C
SRR10758340,2020-03-04 09:56:10,2019-12-23 10:00:54,8646948,2594084400,8646948,300,958,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/758/SRR10758340.sralite.1,SRX7432819,F1_24_5,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP238566,PRJNA597286,,597286,SRS5878173,SAMN13671672,simple,675511,Methylotuvimicrobium buryatense 5G,F1_24_5,,,,,,,no,,,,,HUBEI UNIVERSITY,SRA1015635,,public,586C4B892A4C22EA91644763C8532D83,DE253A136407B43D503AEC6CD6B08873
SRR10758349,2020-03-04 09:56:10,2019-12-23 10:04:26,12097883,3629364900,12097883,300,1343,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/758/SRR10758349.sralite.1,SRX7432810,F1_48_4,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP238566,PRJNA597286,,597286,SRS5878168,SAMN13671663,simple,675511,Methylotuvimicrobium buryatense 5G,F1_48_4,,,,,,,no,,,,,HUBEI UNIVERSITY,SRA1015635,,public,69D5E55041D202BA5AA930BCD4051280,7EA50990CEAFC9EBE5D28A18516B20EE
SRR10758348,2020-03-04 09:56:10,2019-12-23 10:01:58,9074246,2722273800,9074246,300,997,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/758/SRR10758348.sralite.1,SRX7432811,F1_72_4,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP238566,PRJNA597286,,597286,SRS5878142,SAMN13671664,simple,675511,Methylotuvimicrobium buryatense 5G,F1_72_4,,,,,,,no,,,,,HUBEI UNIVERSITY,SRA1015635,,public,CA998A53765E372B183F6754FFDEDB5E,9D9939C13EFA06AB06BEDA18DE75206A
SRR10758344,2020-03-04 09:56:10,2019-12-23 10:03:52,13606339,4081901700,13606339,300,1546,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/758/SRR10758344.sralite.1,SRX7432815,F2_24_2,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP238566,PRJNA597286,,597286,SRS5878171,SAMN13671668,simple,675511,Methylotuvimicrobium buryatense 5G,F2_24_2,,,,,,,no,,,,,HUBEI UNIVERSITY,SRA1015635,,public,8302EC633D11216EEA2FB0C66DD3A371,22FDBCC4C51707407FE04BC8B079F419
SRR4101243,2016-12-27 09:54:08,2016-08-31 09:20:50,18292234,932903934,0,51,462,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR004/101/SRR4101243.sralite.1,SRX2033440,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP082361,PRJNA339225,2,339225,SRS1627384,SAMN05583625,simple,173365,Methylobacter tundripaludum,GSM2283342,,,,,,,no,,,,,GEO,SRA453326,,public,1831DD2BD64716541AE3FEFA6A6E5E32,FB03C91D7A2C54A5EF2984AA2BC589B0
SRR4101244,2016-12-27 09:54:08,2016-08-31 09:21:44,18692460,953315460,0,51,481,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR004/101/SRR4101244.sralite.1,SRX2033440,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP082361,PRJNA339225,2,339225,SRS1627384,SAMN05583625,simple,173365,Methylobacter tundripaludum,GSM2283342,,,,,,,no,,,,,GEO,SRA453326,,public,B8A4E8986CE27F285E70D86CE3EDD2E5,C5B24C48C978F15864452BEB4CEEBA86
SRR10212332,2019-10-03 16:37:07,2019-10-01 17:23:27,25314176,7594252800,25314176,300,3024,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/212/SRR10212332.sralite.1,SRX6932018,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP223897,PRJNA575263,,575263,SRS5462262,SAMN12882211,simple,1408451,Methylobacter tundripaludum 31/32,GSM4104261,,,,,,,no,,,,,GEO,SRA971100,,public,65E7D89894D6EE3447C98C9684596DF7,B8E29CA70598E24BDEB4FD4C4E4BD045
SRR10212333,2019-10-03 16:37:07,2019-10-01 17:25:39,30878325,9263497500,30878325,300,3654,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/212/SRR10212333.sralite.1,SRX6932019,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP223897,PRJNA575263,,575263,SRS5462263,SAMN12882210,simple,1408451,Methylobacter tundripaludum 31/32,GSM4104262,,,,,,,no,,,,,GEO,SRA971100,,public,13B298FC8F35C1B8C9E706B355665B09,D19D3A18130AF6E16D8778DE6A15AFDE
SRR10212334,2019-10-03 16:37:07,2019-10-01 17:21:18,21960978,6588293400,21960978,300,2582,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/212/SRR10212334.sralite.1,SRX6932020,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP223897,PRJNA575263,,575263,SRS5462264,SAMN12882209,simple,1408451,Methylobacter tundripaludum 31/32,GSM4104263,,,,,,,no,,,,,GEO,SRA971100,,public,5CA21FB328C0BE29DB7EF051750AA375,DABFE7E07C6BAC9E7EDE9249A53FF4C0
SRR10212335,2019-10-03 16:37:07,2019-10-01 17:19:36,24902081,7470624300,24902081,300,2974,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/212/SRR10212335.sralite.1,SRX6932021,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP223897,PRJNA575263,,575263,SRS5462265,SAMN12882208,simple,1408451,Methylobacter tundripaludum 31/32,GSM4104264,,,,,,,no,,,,,GEO,SRA971100,,public,B939B8779A7469B58055F0E39DFE7A69,22BA5D90BF4FD1865DF2D7477A919031
SRR10212336,2019-10-03 16:37:07,2019-10-01 17:17:41,22884561,6865368300,22884561,300,2719,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/212/SRR10212336.sralite.1,SRX6932022,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP223897,PRJNA575263,,575263,SRS5462266,SAMN12882207,simple,1408451,Methylobacter tundripaludum 31/32,GSM4104265,,,,,,,no,,,,,GEO,SRA971100,,public,7A19F46723DC97943979240A6DA5288F,D29935C135FC02E57A534B85FEEC75B7
SRR10212337,2019-10-03 16:37:07,2019-10-01 17:25:01,24735100,7420530000,24735100,300,2951,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/212/SRR10212337.sralite.1,SRX6932023,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP223897,PRJNA575263,,575263,SRS5462267,SAMN12882206,simple,1408451,Methylobacter tundripaludum 31/32,GSM4104266,,,,,,,no,,,,,GEO,SRA971100,,public,CCD6716B80A1A07F5246D395AEAF2DE5,F7072C2DC714CCF5F7AE79A784FAA2A1
SRR10212338,2019-10-03 16:37:07,2019-10-01 17:20:46,20027231,6008169300,20027231,300,2402,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/212/SRR10212338.sralite.1,SRX6932024,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP223897,PRJNA575263,,575263,SRS5462268,SAMN12882205,simple,1408451,Methylobacter tundripaludum 31/32,GSM4104267,,,,,,,no,,,,,GEO,SRA971100,,public,E1D1BDC6EB2CA68BFCBD1C765C898B03,8645ABEF6CAE7E9E1F2B627FB30428D7
SRR10212339,2019-10-03 16:37:07,2019-10-01 17:20:52,22985753,6895725900,22985753,300,2729,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/212/SRR10212339.sralite.1,SRX6932025,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP223897,PRJNA575263,,575263,SRS5462269,SAMN12882204,simple,1408451,Methylobacter tundripaludum 31/32,GSM4104268,,,,,,,no,,,,,GEO,SRA971100,,public,9DFA09DAC0A95EFBD27F389C0A5287E2,E5F5F1AB8790C2E706380BD031C8B229
SRR10212340,2019-10-03 16:37:07,2019-10-01 17:19:47,21701816,6510544800,21701816,300,2592,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/212/SRR10212340.sralite.1,SRX6932026,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP223897,PRJNA575263,,575263,SRS5462270,SAMN12882203,simple,1408451,Methylobacter tundripaludum 31/32,GSM4104269,,,,,,,no,,,,,GEO,SRA971100,,public,249CC435D78922E5846F2A3B56631A17,AD090978CD763F62AFF0CA44CDE2D0F4
SRR10212341,2019-10-03 16:37:07,2019-10-01 17:18:52,21350216,6405064800,21350216,300,2539,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/212/SRR10212341.sralite.1,SRX6932027,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP223897,PRJNA575263,,575263,SRS5462271,SAMN12882202,simple,1408451,Methylobacter tundripaludum 31/32,GSM4104270,,,,,,,no,,,,,GEO,SRA971100,,public,CBDBBE1B1E125C3323CBC8F5A9BBA3A4,8D7DA6566F6A7A403308ADA0D10BA04B
SRR10212342,2019-10-03 16:37:07,2019-10-01 17:20:05,24094907,7228472100,24094907,300,2838,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/212/SRR10212342.sralite.1,SRX6932028,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP223897,PRJNA575263,,575263,SRS5462272,SAMN12882200,simple,1408451,Methylobacter tundripaludum 31/32,GSM4104271,,,,,,,no,,,,,GEO,SRA971100,,public,48A45D26259B4295D5596751B97A8645,33D5B291874E9B85F6948DF2208E7F4E
SRR10212343,2019-10-03 16:37:07,2019-10-01 17:21:59,22802745,6840823500,22802745,300,2710,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/212/SRR10212343.sralite.1,SRX6932029,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP223897,PRJNA575263,,575263,SRS5462273,SAMN12882199,simple,1408451,Methylobacter tundripaludum 31/32,GSM4104272,,,,,,,no,,,,,GEO,SRA971100,,public,CB1B95C2ABC3CCED409F3AFE0241EEDE,377EF87E1757F7022C860EA9BD9AE3A4
SRR10212344,2019-10-03 16:37:07,2019-10-01 17:29:50,38491815,11547544500,38491815,300,4550,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/212/SRR10212344.sralite.1,SRX6932030,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP223897,PRJNA575263,,575263,SRS5462274,SAMN12882198,simple,1408451,Methylobacter tundripaludum 31/32,GSM4104273,,,,,,,no,,,,,GEO,SRA971100,,public,5A7450B467783A30D63A9C23CF0AD149,2337C626D588889B04BFB686D2326F6D
SRR10212345,2019-10-03 16:37:07,2019-10-01 17:22:05,25800448,7740134400,25800448,300,3127,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/212/SRR10212345.sralite.1,SRX6932031,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP223897,PRJNA575263,,575263,SRS5462275,SAMN12882197,simple,1408451,Methylobacter tundripaludum 31/32,GSM4104274,,,,,,,no,,,,,GEO,SRA971100,,public,F623C1E19B69BF77587D6552971FC67F,9D975ADE6E72BC1093B11AD14B13E1A7
SRR10212346,2019-10-03 16:37:07,2019-10-01 17:22:21,21851021,6555306300,21851021,300,2616,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/212/SRR10212346.sralite.1,SRX6932032,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP223897,PRJNA575263,,575263,SRS5462276,SAMN12882196,simple,1408451,Methylobacter tundripaludum 31/32,GSM4104275,,,,,,,no,,,,,GEO,SRA971100,,public,C0F34E8918077EBB1D706243FA65698A,B9BD8A98E43C66B46CE75A1E31C298E9
SRR10212347,2019-10-03 16:37:07,2019-10-01 17:20:07,22595264,6778579200,22595264,300,2656,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/212/SRR10212347.sralite.1,SRX6932033,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP223897,PRJNA575263,,575263,SRS5462277,SAMN12882190,simple,1408451,Methylobacter tundripaludum 31/32,GSM4104276,,,,,,,no,,,,,GEO,SRA971100,,public,8116A8C177541448E7D1023847020E75,CD7E3F7B42DCDA5138BF90B1EF7FEFF1
SRR10212348,2019-10-03 16:37:07,2019-10-01 17:27:22,28918167,8675450100,28918167,300,2648,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/212/SRR10212348.sralite.1,SRX6932034,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP223897,PRJNA575263,,575263,SRS5462278,SAMN12882189,simple,1408451,Methylobacter tundripaludum 31/32,GSM4104277,,,,,,,no,,,,,GEO,SRA971100,,public,F08A55B0C5DCFCE384A52D146BD3AAA4,87C77FEE432624E1251DF462802C3B1C
SRR10212349,2019-10-03 16:37:07,2019-10-01 17:26:24,29649477,8894843100,29649477,300,2678,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/212/SRR10212349.sralite.1,SRX6932035,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP223897,PRJNA575263,,575263,SRS5462279,SAMN12882187,simple,1408451,Methylobacter tundripaludum 31/32,GSM4104278,,,,,,,no,,,,,GEO,SRA971100,,public,FE451F2D9344B7DACC225ACD30813B6D,5EF7C699A0B9DE077EB521ED59821E3B
SRR10212350,2019-10-03 16:37:07,2019-10-01 17:20:17,22537592,6761277600,22537592,300,2037,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/212/SRR10212350.sralite.1,SRX6932036,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP223897,PRJNA575263,,575263,SRS5462280,SAMN12882195,simple,1408451,Methylobacter tundripaludum 31/32,GSM4104279,,,,,,,no,,,,,GEO,SRA971100,,public,AAF212ED458A0D12BE91A2DECF60E918,3B5299D7AFBFDB3E691940029813D833
SRR10212351,2019-10-03 16:37:07,2019-10-01 17:23:13,26458422,7937526600,26458422,300,2414,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/212/SRR10212351.sralite.1,SRX6932037,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP223897,PRJNA575263,,575263,SRS5462281,SAMN12882194,simple,1408451,Methylobacter tundripaludum 31/32,GSM4104280,,,,,,,no,,,,,GEO,SRA971100,,public,FF9103445EC7DA8A5E8FDF2F30852288,013355E2F51229DCD2E54C2CF6E03AD8
SRR10212352,2019-10-03 16:37:07,2019-10-01 17:23:14,24714644,7414393200,24714644,300,2226,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/212/SRR10212352.sralite.1,SRX6932038,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP223897,PRJNA575263,,575263,SRS5462282,SAMN12882193,simple,1408450,Methylobacter tundripaludum 21/22,GSM4104281,,,,,,,no,,,,,GEO,SRA971100,,public,28F7EBCA75176B022DBF840B144C9651,41392E621AC38FCC6FCC0CF47D582017
SRR10212353,2019-10-03 16:37:07,2019-10-01 17:20:14,25346287,7603886100,25346287,300,2303,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/212/SRR10212353.sralite.1,SRX6932039,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP223897,PRJNA575263,,575263,SRS5462283,SAMN12882192,simple,1408450,Methylobacter tundripaludum 21/22,GSM4104282,,,,,,,no,,,,,GEO,SRA971100,,public,3714653DC656F7E372BD1218E6BE026A,E4912FBF7D807282F4EE21DE7AC3BCF8
SRR10212354,2019-10-03 16:37:07,2019-10-01 17:29:27,32250270,9675081000,32250270,300,2952,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/212/SRR10212354.sralite.1,SRX6932040,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP223897,PRJNA575263,,575263,SRS5462284,SAMN12882191,simple,1408450,Methylobacter tundripaludum 21/22,GSM4104283,,,,,,,no,,,,,GEO,SRA971100,,public,384A27418F3CFA9B4B9416C605532D09,6835D4BB62A8F607321A8F1A079EAB53
SRR10212355,2019-10-03 16:37:07,2019-10-01 17:27:42,28367674,8510302200,28367674,300,2592,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/212/SRR10212355.sralite.1,SRX6932041,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP223897,PRJNA575263,,575263,SRS5462285,SAMN12882186,simple,1408450,Methylobacter tundripaludum 21/22,GSM4104284,,,,,,,no,,,,,GEO,SRA971100,,public,18342C3E3567679C988DA44071FBF813,0CE76B00395876B1400058C0148A3232
SRR10212356,2019-10-03 16:37:07,2019-10-01 17:25:29,28585852,8575755600,28585852,300,2575,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/212/SRR10212356.sralite.1,SRX6932042,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP223897,PRJNA575263,,575263,SRS5462286,SAMN12882185,simple,1408450,Methylobacter tundripaludum 21/22,GSM4104285,,,,,,,no,,,,,GEO,SRA971100,,public,B627D68B02B8BDB578B90EAB93355766,1DFD27A61EE68EFB3FD3D744A6B5F2E5
SRR10212357,2019-10-03 16:37:07,2019-10-01 17:23:22,27568156,8270446800,27568156,300,2505,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/212/SRR10212357.sralite.1,SRX6932043,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP223897,PRJNA575263,,575263,SRS5462287,SAMN12882184,simple,1408450,Methylobacter tundripaludum 21/22,GSM4104286,,,,,,,no,,,,,GEO,SRA971100,,public,1868005FFBC5331D3C59C8DC4B68813F,173D2C73471842917E445AEB89446B99
SRR10212358,2019-10-03 16:37:07,2019-10-01 17:19:32,25119847,7535954100,25119847,300,2274,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/212/SRR10212358.sralite.1,SRX6932044,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP223897,PRJNA575263,,575263,SRS5462288,SAMN12882183,simple,1408450,Methylobacter tundripaludum 21/22,GSM4104287,,,,,,,no,,,,,GEO,SRA971100,,public,CA42DE4E2D8F37F2B9386E3282F56234,C675229C4211FEF13AB91D5E8E3BED5F
SRR10212359,2019-10-03 16:37:07,2019-10-01 17:41:40,30105258,9031577400,30105258,300,2726,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/212/SRR10212359.sralite.1,SRX6932045,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP223897,PRJNA575263,,575263,SRS5462289,SAMN12882182,simple,1408450,Methylobacter tundripaludum 21/22,GSM4104288,,,,,,,no,,,,,GEO,SRA971100,,public,1855F803BF11A9B02849D9017A613C80,5178D8BF367748A0CCD4D476ACDD71FD
SRR10212360,2019-10-03 16:37:07,2019-10-01 17:23:12,30738812,9221643600,30738812,300,2787,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/212/SRR10212360.sralite.1,SRX6932046,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP223897,PRJNA575263,,575263,SRS5462290,SAMN12882181,simple,1408450,Methylobacter tundripaludum 21/22,GSM4104289,,,,,,,no,,,,,GEO,SRA971100,,public,67A5F7CFF9FDEC6B92482F7000A47943,1D2F5BBE3AD0F10E60BB2EAA75CC25F3
SRR10212361,2019-10-03 16:37:07,2019-10-01 17:22:03,26808767,8042630100,26808767,300,2453,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/212/SRR10212361.sralite.1,SRX6932047,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP223897,PRJNA575263,,575263,SRS5462291,SAMN12882179,simple,1408450,Methylobacter tundripaludum 21/22,GSM4104290,,,,,,,no,,,,,GEO,SRA971100,,public,6B8615F4F91B145348AFEEFAE5B4B29A,0C11DE5095B14A3AD5B5F4F1E6CE61CE
SRR10212362,2019-10-03 16:37:08,2019-10-01 17:20:59,24288198,7286459400,24288198,300,2195,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/212/SRR10212362.sralite.1,SRX6932048,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP223897,PRJNA575263,,575263,SRS5462292,SAMN12882178,simple,1408450,Methylobacter tundripaludum 21/22,GSM4104291,,,,,,,no,,,,,GEO,SRA971100,,public,B6D55BA5FA52FA1E910D541F47280399,3AFDB75BD2B8EE1BC4B134C345FA7B04
SRR10212363,2019-10-03 16:37:08,2019-10-01 17:21:07,24716807,7415042100,24716807,300,2239,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/212/SRR10212363.sralite.1,SRX6932049,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP223897,PRJNA575263,,575263,SRS5462293,SAMN12882177,simple,1408450,Methylobacter tundripaludum 21/22,GSM4104292,,,,,,,no,,,,,GEO,SRA971100,,public,DA0DD81A026ABC5E247E477F1D7E159C,B5E6C5DBA84FEF11E173945ACAEAA9AF
